user_id,used_before,age_group,gender,time,freq_use,style,style,style,style,style,style,style,style,style,color,color,color,color,color,color,color,color,color,mbti,purpose,purpose,purpose,purpose,purpose,purpose,purpose, 
828,Yes,40s,M,morning,rarely,casual,,,,,,,,,white,black,,blue,,,,purple,,ENTJ,good_impression,,,,,,,100k_to_200k
829,Yes,30s,F,afternoon,weekly,,"minimal, simple",,,,,,,,white,black,"beige, brown",,,,,,,ESFJ,good_impression,,self_satisfaction,,,,,50k_to_100k
830,Yes,30s,F,morning,weekly,casual,"minimal, simple",,,,,sporty,,,,black,,,"pink, coral",,"green, mint",,,INFP,,mood_boost,self_satisfaction,,,,,100k_to_200k
831,Yes,40s,F,morning,weekly,casual,,,"classic, suit",,,,,,white,black,,,,,,,,ESFP,good_impression,,,,,,,100k_to_200k
832,Yes,30s,F,morning,daily,,"minimal, simple",street,,,,sporty,"modern, chic",,,black,,,,,,,"yellow, orange",ENTP,good_impression,,self_satisfaction,,formal_occasion,,,above_200k
833,Yes,20s,M,morning,seasonal,,"minimal, simple",,"classic, suit",,,,,,,black,,,,,,,,ISFJ,,,self_satisfaction,,,,,above_200k
834,Yes,30s,F,morning,rarely,casual,,,,,,,,,,,"beige, brown",,"pink, coral",,,,,ESFJ,,mood_boost,self_satisfaction,,,,,above_200k
835,Yes,30s,M,morning,daily,casual,,street,,,,,,,white,black,"beige, brown",blue,,,"green, mint",purple,,INFP,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
836,Yes,40s,M,morning,daily,casual,,street,,,,,,,white,black,,blue,"pink, coral",,"green, mint",,,INFP,good_impression,mood_boost,self_satisfaction,,formal_occasion,,unique_style,above_200k
837,Yes,30s,M,anytime,weekly,casual,"minimal, simple",,,,,,,freestyle,white,black,,blue,,,,,,INFP,good_impression,,,date_or_social,,special_event,,50k_to_100k
838,Yes,30s,F,afternoon,rarely,casual,,,,"romantic, lovely",,,,,white,,,blue,,,"green, mint",,,ISTP,good_impression,mood_boost,self_satisfaction,date_or_social,,,,100k_to_200k
839,Yes,20s,F,anytime,daily,casual,,,,,,,,,white,,"beige, brown",blue,,,,,,ESTJ,,mood_boost,self_satisfaction,,,,,above_200k
840,Yes,20s,F,morning,daily,casual,"minimal, simple",,,,,sporty,"modern, chic",,,black,,blue,,,"green, mint",,,ESFJ,,mood_boost,self_satisfaction,date_or_social,,special_event,unique_style,100k_to_200k
841,Yes,30s,M,morning,rarely,casual,"minimal, simple",,,,,,,freestyle,white,black,"beige, brown",,,,,,,ISFJ,,mood_boost,,date_or_social,,,,below_50k
842,Yes,30s,M,morning,daily,casual,,,"classic, suit",,,,,,,black,,blue,,,,,,ISFJ,good_impression,mood_boost,,,,,,100k_to_200k
843,Yes,30s,F,morning,rarely,casual,,street,,,,,,,white,black,,,,,,,,ESTJ,,mood_boost,self_satisfaction,,,,,above_200k
844,Yes,30s,F,morning,daily,casual,"minimal, simple",,,,,sporty,,freestyle,white,black,,,,,,,,INTJ,good_impression,mood_boost,self_satisfaction,,,,unique_style,100k_to_200k
845,Yes,20s,F,morning,daily,casual,,street,,,,sporty,,,white,black,,blue,,,,,,ESFP,good_impression,,self_satisfaction,,,,,100k_to_200k
846,Yes,20s,F,anytime,daily,,"minimal, simple",,"classic, suit",,,,"modern, chic",freestyle,white,black,,blue,,red,,purple,,ISTJ,good_impression,mood_boost,self_satisfaction,,,,,above_200k
847,Yes,20s,F,anytime,daily,,,,,,,,,freestyle,,black,"beige, brown",,,,,,,ISFP,good_impression,mood_boost,self_satisfaction,,,,unique_style,above_200k
848,Yes,30s,F,morning,daily,casual,,,,,,,,,white,black,"beige, brown",,,,,,,ESFP,good_impression,mood_boost,self_satisfaction,date_or_social,formal_occasion,special_event,unique_style,above_200k
849,Yes,30s,M,morning,weekly,casual,,street,,,,,,,white,black,,,,,,,,ISTJ,good_impression,mood_boost,,,,,,50k_to_100k
850,Yes,20s,M,morning,rarely,casual,,street,,,,,,,white,black,"beige, brown",blue,,,"green, mint",,,ENTJ,good_impression,,,date_or_social,formal_occasion,special_event,,100k_to_200k
851,Yes,40s,F,morning,daily,casual,"minimal, simple",,,,,,,,,black,,blue,,,"green, mint",,,ENFP,good_impression,,,,formal_occasion,,,50k_to_100k
852,Yes,30s,M,morning,weekly,casual,,,"classic, suit",,,,"modern, chic",,white,black,"beige, brown",,,,,,,ISFP,good_impression,,,,,special_event,,100k_to_200k
853,Yes,30s,M,morning,daily,casual,,,"classic, suit",,,,,,,black,,,,,"green, mint",purple,,ESTJ,good_impression,,,,,,,50k_to_100k
854,Yes,20s,F,morning,weekly,casual,,,,,,,,,white,,"beige, brown",,,,,,,ISTP,,mood_boost,self_satisfaction,,,,,100k_to_200k
855,Yes,20s,M,morning,weekly,,,,,,,,,freestyle,,black,,,,red,,,,INTJ,good_impression,,self_satisfaction,,,,unique_style,100k_to_200k
856,Yes,30s,M,morning,daily,,,,"classic, suit",,,,,,white,,"beige, brown",blue,,,,,,ISTP,,mood_boost,self_satisfaction,,,,,above_200k
857,Yes,20s,F,morning,daily,casual,,,,,,,,freestyle,white,black,"beige, brown",,,,,,,ISTJ,,,self_satisfaction,,,,,above_200k
858,Yes,40s,F,anytime,daily,casual,,,,,vintage,,,freestyle,,,,,,red,"green, mint",,"yellow, orange",ISFP,,mood_boost,self_satisfaction,,,,,100k_to_200k
859,Yes,20s,F,morning,daily,,,,,,,,,freestyle,white,,,,,,,,,INTP,good_impression,,self_satisfaction,,,,,100k_to_200k
860,Yes,20s,F,morning,weekly,casual,,,,,,,,,white,black,,blue,,,"green, mint",purple,,ISFP,,mood_boost,self_satisfaction,date_or_social,,,,100k_to_200k
861,Yes,30s,F,morning,daily,,"minimal, simple",,,"romantic, lovely",,,"modern, chic",,white,black,"beige, brown",,,,,,,INFJ,,,self_satisfaction,,,,,above_200k
862,Yes,30s,M,morning,daily,casual,,,,,,,,,white,,,,,,,,,ESFJ,good_impression,,,,,,,100k_to_200k
863,Yes,30s,M,morning,rarely,casual,,,"classic, suit",,,,,,,black,"beige, brown",,,,,,,ISTJ,,,,date_or_social,,,,50k_to_100k
864,Yes,30s,M,morning,daily,casual,,,,,,,,,white,black,,,,,,,,ESFJ,,mood_boost,self_satisfaction,,,,,above_200k
865,Yes,30s,F,morning,rarely,,,,,,,,,freestyle,white,,"beige, brown",blue,"pink, coral",,,,,ISTJ,,mood_boost,,,formal_occasion,,,50k_to_100k
866,Yes,30s,M,morning,daily,casual,"minimal, simple",,,,,,,,white,black,"beige, brown",,,,,,,ISFP,good_impression,,,date_or_social,,,,100k_to_200k
867,Yes,30s,M,afternoon,rarely,,"minimal, simple",,,,,,,,,black,"beige, brown",,,,,,,ESFJ,good_impression,,self_satisfaction,,,,,100k_to_200k
868,Yes,30s,F,morning,weekly,,,,,,,,,freestyle,,,"beige, brown",,"pink, coral",red,"green, mint",purple,"yellow, orange",INFJ,good_impression,mood_boost,self_satisfaction,date_or_social,formal_occasion,,,100k_to_200k
869,Yes,30s,F,morning,daily,,"minimal, simple",,"classic, suit","romantic, lovely",,,"modern, chic",,white,black,"beige, brown",,,,,,,INFP,good_impression,mood_boost,self_satisfaction,,formal_occasion,,unique_style,above_200k
870,Yes,20s,M,morning,daily,casual,,,,,,,,,,,,,,,"green, mint",,,ESFJ,good_impression,,,,,,,below_50k
871,Yes,30s,F,morning,daily,casual,"minimal, simple",street,,,,,,,white,,,,"pink, coral",,"green, mint",purple,,INFP,good_impression,mood_boost,,,,,,50k_to_100k
872,Yes,30s,F,morning,weekly,casual,"minimal, simple",,,,,sporty,,,white,black,,,,,,,,INFP,good_impression,,,,,,,50k_to_100k
873,Yes,40s,F,morning,daily,,,,"classic, suit",,,,"modern, chic",freestyle,,black,"beige, brown",blue,,,,,,ENFP,good_impression,mood_boost,self_satisfaction,,,,unique_style,above_200k
874,Yes,40s,F,morning,daily,,"minimal, simple",,"classic, suit",,,,,,white,,"beige, brown",,"pink, coral",,,,,ESTJ,,,,date_or_social,formal_occasion,special_event,,50k_to_100k
875,Yes,30s,F,morning,daily,casual,,,"classic, suit","romantic, lovely",,,,,white,black,"beige, brown",,,,,,,ISFP,good_impression,,self_satisfaction,,,,,50k_to_100k
876,Yes,30s,M,afternoon,rarely,casual,,,"classic, suit",,,,,,white,black,,,,,,,,ESFJ,good_impression,,,date_or_social,,,,50k_to_100k
877,Yes,40s,M,morning,seasonal,,"minimal, simple",,"classic, suit",,,,,,white,black,,,,,,,,INTJ,good_impression,mood_boost,,,,,,50k_to_100k
878,Yes,40s,F,morning,rarely,,"minimal, simple",,,,,,,,white,black,,,,,,,,INTJ,good_impression,,,,,,,100k_to_200k
879,Yes,30s,M,morning,daily,casual,"minimal, simple",,,,,,"modern, chic",,white,black,"beige, brown",blue,,,,,,INTJ,good_impression,,self_satisfaction,date_or_social,,,,above_200k
880,Yes,30s,F,morning,weekly,,"minimal, simple",,,"romantic, lovely",,,"modern, chic",,,,"beige, brown",,,,,,"yellow, orange",ISFP,,mood_boost,self_satisfaction,,,,,100k_to_200k
881,Yes,30s,M,morning,daily,,"minimal, simple",,"classic, suit",,,,,,,,,,,,"green, mint",,,INTP,,,,,formal_occasion,,,100k_to_200k
882,Yes,40s,F,morning,rarely,,,,"classic, suit",,,,"modern, chic",,,,"beige, brown",blue,,,"green, mint",,,ESTP,,mood_boost,self_satisfaction,,,,,100k_to_200k
883,Yes,40s,M,morning,daily,casual,"minimal, simple",street,"classic, suit",,,sporty,,,white,,"beige, brown",blue,,,,,,ENFP,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
884,Yes,30s,M,morning,weekly,,,,"classic, suit",,,,,,,black,"beige, brown",,,,,,,INTP,good_impression,,,,,,,above_200k
885,Yes,20s,F,morning,weekly,casual,,street,,,,,,,,black,"beige, brown",blue,,,,,,ISTP,good_impression,mood_boost,self_satisfaction,date_or_social,,,,100k_to_200k
886,Yes,30s,M,morning,weekly,casual,"minimal, simple",,,,,,,,,black,,,,,,,,ENFP,good_impression,,self_satisfaction,date_or_social,,,,100k_to_200k
887,Yes,30s,M,morning,rarely,casual,,,,,,,,,,black,,blue,,,,,,ESTP,,mood_boost,self_satisfaction,,,,unique_style,above_200k
888,Yes,20s,F,morning,daily,casual,,,,,,,,freestyle,white,,,blue,,,,,,ENTP,,mood_boost,,,formal_occasion,,unique_style,50k_to_100k
889,Yes,30s,F,anytime,weekly,casual,,,,,,,"modern, chic",,,black,"beige, brown",blue,,,"green, mint",purple,"yellow, orange",ESFP,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
890,Yes,20s,F,anytime,daily,casual,"minimal, simple",,"classic, suit",,,,,,white,black,,,,,"green, mint",,,ESTJ,good_impression,,,,formal_occasion,,,50k_to_100k
891,Yes,20s,F,morning,daily,casual,,,,"romantic, lovely",,,,,,black,,blue,"pink, coral",,,,,ESFP,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
892,Yes,30s,F,morning,daily,casual,"minimal, simple",,,,,,,freestyle,white,black,"beige, brown",blue,"pink, coral",,,purple,,ISTJ,,,self_satisfaction,,,,,50k_to_100k
893,Yes,30s,F,anytime,daily,casual,,,,,vintage,sporty,"modern, chic",,white,black,,blue,,,,purple,,ISTP,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
894,Yes,20s,F,morning,weekly,casual,,,"classic, suit",,,,,freestyle,white,black,"beige, brown",blue,,,,,,ISFJ,,mood_boost,self_satisfaction,,,,,50k_to_100k
895,Yes,30s,M,morning,rarely,,"minimal, simple",street,,,,,,,white,black,,blue,,,,,,ISTJ,good_impression,,self_satisfaction,,,,,50k_to_100k
896,Yes,30s,F,morning,daily,casual,,,"classic, suit","romantic, lovely",,,"modern, chic",,white,,"beige, brown",,,,"green, mint",purple,"yellow, orange",ESTJ,good_impression,mood_boost,self_satisfaction,date_or_social,formal_occasion,special_event,,100k_to_200k
897,Yes,40s,M,morning,rarely,casual,,,,,,,,,white,black,,,,,,,,ISFP,good_impression,,,,,,,below_50k
898,Yes,40s,M,morning,rarely,casual,,,,,,sporty,,,white,black,"beige, brown",,,,,,,ENFJ,good_impression,,self_satisfaction,,,,unique_style,100k_to_200k
899,Yes,30s,M,morning,daily,casual,,street,"classic, suit",,,,,,white,black,,,,,,,"yellow, orange",ESTP,,,self_satisfaction,,,,,50k_to_100k
900,Yes,30s,M,morning,seasonal,casual,,,,,,,,,white,,"beige, brown",blue,,,,,,ENTJ,,,self_satisfaction,,,,,50k_to_100k
901,Yes,20s,F,morning,rarely,casual,,street,,,,,,,,black,,,,,,,,ISTP,,mood_boost,,date_or_social,,,,below_50k
902,Yes,30s,M,morning,daily,casual,"minimal, simple",street,,,,sporty,,freestyle,white,black,,,,red,,,,INTJ,good_impression,mood_boost,self_satisfaction,,,,unique_style,above_200k
903,Yes,30s,M,morning,weekly,,,,,,,,,freestyle,,black,,blue,,,,,"yellow, orange",ENTJ,good_impression,,,,,,,100k_to_200k
904,Yes,30s,F,morning,daily,,,,,"romantic, lovely",,,"modern, chic",,white,,,,"pink, coral",,,,,INFP,good_impression,,self_satisfaction,,,,,50k_to_100k
905,Yes,30s,M,morning,rarely,casual,,,,,,,,,white,black,,blue,,red,,,,ISTJ,good_impression,,,,,,,50k_to_100k
906,Yes,30s,M,morning,rarely,casual,,,,,,sporty,,,,black,"beige, brown",blue,,,,,,INFP,,,,date_or_social,formal_occasion,special_event,,100k_to_200k
907,Yes,20s,F,morning,rarely,casual,,,,,,,,,white,,"beige, brown",blue,"pink, coral",,,,,ISTJ,,,self_satisfaction,,,,,above_200k
908,Yes,30s,M,morning,daily,casual,,,,,,,,,,black,,,,,,,,ESTP,,mood_boost,,,,,,above_200k
909,Yes,20s,F,morning,daily,casual,"minimal, simple",,,"romantic, lovely",,,,,white,black,,blue,"pink, coral",,,,,ISTJ,good_impression,,self_satisfaction,date_or_social,formal_occasion,,unique_style,100k_to_200k
910,Yes,20s,M,morning,weekly,casual,,,,,,,,,white,,,,,,,,,INFJ,,mood_boost,,,,,,below_50k
911,Yes,30s,M,morning,weekly,casual,,,,,,,,,white,black,,,,,"green, mint",,,ESTP,good_impression,,,,,,,100k_to_200k
912,Yes,30s,M,evening,rarely,casual,,,"classic, suit",,,,,,white,black,"beige, brown",,,,,,,ESFJ,good_impression,mood_boost,self_satisfaction,date_or_social,,special_event,,50k_to_100k
913,Yes,40s,M,morning,daily,casual,,,"classic, suit",,,,,,white,,"beige, brown",blue,,,,,,ISTJ,good_impression,,,,,,,50k_to_100k
914,Yes,30s,M,morning,weekly,casual,,,"classic, suit",,,,,,white,black,,blue,,,"green, mint",,,ESFJ,good_impression,,self_satisfaction,,formal_occasion,,,50k_to_100k
915,Yes,20s,F,anytime,daily,casual,,,,"romantic, lovely",,,"modern, chic",,,black,,,"pink, coral",,,,,ENTJ,good_impression,mood_boost,self_satisfaction,date_or_social,,,,50k_to_100k
916,Yes,40s,F,anytime,daily,,"minimal, simple",,"classic, suit",,,,,,white,black,"beige, brown",,,,,,,ESFP,,mood_boost,self_satisfaction,,,,,100k_to_200k
917,Yes,40s,M,morning,rarely,casual,,,"classic, suit",,,,,,white,black,,,,,,,,ESFJ,good_impression,,,date_or_social,,,,below_50k
918,Yes,40s,M,morning,weekly,casual,,,,,,,,,white,,"beige, brown",,,,"green, mint",,,INTP,,,self_satisfaction,,,,,below_50k
919,Yes,30s,F,morning,daily,casual,,,"classic, suit",,,,,,white,black,"beige, brown",,,,,,,ESFJ,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
920,Yes,30s,F,evening,rarely,,"minimal, simple",,,,,,"modern, chic",,,,,,"pink, coral",,"green, mint",,,ESTJ,,mood_boost,self_satisfaction,,,,,above_200k
921,Yes,40s,F,anytime,daily,casual,"minimal, simple",,,,,,"modern, chic",,white,black,,,,,,,,ISTJ,good_impression,mood_boost,,,formal_occasion,,,100k_to_200k
922,Yes,30s,F,morning,daily,,"minimal, simple",,,"romantic, lovely",,,,,white,,"beige, brown",,,,,,,ISFP,good_impression,,self_satisfaction,,,,unique_style,above_200k
923,Yes,30s,F,morning,daily,casual,,,,,,,,freestyle,white,black,"beige, brown",,,,"green, mint",,,ESTJ,,mood_boost,self_satisfaction,,,,,100k_to_200k
924,No,30s,M,,,casual,,,"classic, suit",,,,,,white,,"beige, brown",,,,,,,INTJ,good_impression,,,,,,unique_style,50k_to_100k
925,Yes,20s,F,morning,daily,casual,"minimal, simple",,,,,,"modern, chic",,white,black,,blue,,,,,,ISTJ,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
926,Yes,40s,M,morning,rarely,casual,,street,"classic, suit",,,,,,,,"beige, brown",,,,"green, mint",,,ISTJ,good_impression,,,date_or_social,formal_occasion,,,50k_to_100k
927,Yes,20s,F,morning,daily,casual,,,,"romantic, lovely",,,,,white,black,"beige, brown",,,,,,,ESFJ,good_impression,,self_satisfaction,,,,unique_style,100k_to_200k
928,Yes,20s,F,morning,daily,casual,,,"classic, suit",,,,,,white,black,,,,,,,,ESTJ,good_impression,,self_satisfaction,,,,,50k_to_100k
929,Yes,30s,M,morning,daily,casual,,,,,,,"modern, chic",,,black,"beige, brown",blue,,,"green, mint",,,ESFJ,good_impression,,self_satisfaction,,,,,above_200k
930,Yes,20s,M,morning,weekly,casual,,street,"classic, suit",,,sporty,,freestyle,,black,,,,,,,,INFP,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
931,Yes,30s,F,morning,daily,,"minimal, simple",,"classic, suit",,,,,freestyle,,black,"beige, brown",,,,"green, mint",,,ISFP,good_impression,,self_satisfaction,,,,,50k_to_100k
932,Yes,30s,F,morning,daily,casual,"minimal, simple",,"classic, suit",,,,,,white,black,"beige, brown",,"pink, coral",,,,"yellow, orange",INFJ,good_impression,,self_satisfaction,date_or_social,,,,above_200k
933,Yes,30s,M,anytime,rarely,casual,,,"classic, suit",,,,"modern, chic",freestyle,,black,"beige, brown",blue,,,,,,ENFP,good_impression,,self_satisfaction,,,,,50k_to_100k
934,Yes,40s,M,morning,daily,casual,,,"classic, suit",,,,,,white,black,"beige, brown",,,,,,,ESTJ,good_impression,,,,formal_occasion,,,100k_to_200k
935,Yes,20s,M,morning,weekly,,"minimal, simple",,"classic, suit",,,,"modern, chic",freestyle,,black,,blue,,,,,,ISTP,,,self_satisfaction,date_or_social,formal_occasion,,,50k_to_100k
936,Yes,30s,M,morning,daily,casual,"minimal, simple",,,,vintage,,,,white,black,"beige, brown",,,,,,,INFJ,good_impression,mood_boost,self_satisfaction,date_or_social,formal_occasion,,unique_style,above_200k
937,Yes,30s,M,morning,rarely,casual,,,,,,,,,,,"beige, brown",,,,,,,ISFP,,mood_boost,,,,special_event,,50k_to_100k
938,Yes,30s,F,evening,weekly,casual,"minimal, simple",,,,,,,,white,black,"beige, brown",blue,"pink, coral",red,"green, mint",purple,"yellow, orange",INTJ,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
939,Yes,20s,M,morning,daily,,,,"classic, suit",,,,"modern, chic",,,black,,,,,,,,ESTJ,good_impression,,self_satisfaction,,,,,below_50k
940,Yes,30s,F,morning,rarely,casual,,,,,,,,freestyle,white,black,,blue,,,"green, mint",,,ISTJ,,,self_satisfaction,,,,,50k_to_100k
941,Yes,20s,M,morning,daily,casual,"minimal, simple",street,"classic, suit",,,,"modern, chic",,white,black,"beige, brown",blue,,red,,,,ENTJ,good_impression,mood_boost,,date_or_social,formal_occasion,,,above_200k
942,Yes,30s,M,morning,rarely,,"minimal, simple",,,,,,"modern, chic",,white,black,,,,,,,,ESTP,good_impression,,self_satisfaction,date_or_social,,,,above_200k
943,Yes,30s,F,anytime,daily,casual,"minimal, simple",,,,,,"modern, chic",freestyle,white,,,blue,"pink, coral",,,,,ESFP,,mood_boost,self_satisfaction,,formal_occasion,,,100k_to_200k
944,Yes,30s,M,morning,daily,casual,"minimal, simple",,,,,,"modern, chic",freestyle,white,,"beige, brown",,,,"green, mint",,"yellow, orange",ENFP,good_impression,,,date_or_social,formal_occasion,,unique_style,above_200k
945,Yes,30s,M,morning,daily,,"minimal, simple",,,,,,,,white,black,"beige, brown",blue,,,"green, mint",,,ESFJ,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
946,Yes,40s,M,anytime,daily,,,,,,vintage,sporty,,,white,black,,,,,,,,ESTJ,,,self_satisfaction,,,,,50k_to_100k
947,Yes,40s,M,morning,rarely,casual,,,,,,,,,white,,,blue,,,,,,,good_impression,mood_boost,,date_or_social,formal_occasion,,,100k_to_200k
948,Yes,40s,M,morning,daily,casual,,,,,,,,freestyle,white,black,,,"pink, coral",,,,,ISTP,good_impression,,self_satisfaction,,,,,50k_to_100k
949,Yes,30s,F,morning,daily,,"minimal, simple",,,,,,,,white,black,"beige, brown",,,,,,,INFP,good_impression,,self_satisfaction,date_or_social,,,,above_200k
950,Yes,30s,F,morning,daily,casual,,,"classic, suit",,,,,,,,,,"pink, coral",,,,,ISFJ,,,self_satisfaction,,,,,above_200k
951,Yes,30s,M,morning,rarely,casual,,,,,,,,,white,black,,,,,,,,ENTP,good_impression,,self_satisfaction,,,,,100k_to_200k
952,Yes,40s,M,morning,daily,casual,,,,,,,,,,black,"beige, brown",,,red,,,,ISFJ,,,self_satisfaction,,formal_occasion,,,50k_to_100k
953,Yes,30s,F,morning,rarely,casual,"minimal, simple",,"classic, suit",,,,,,,black,"beige, brown",blue,,,"green, mint",,,ISTJ,good_impression,mood_boost,self_satisfaction,,formal_occasion,,,100k_to_200k
954,Yes,30s,M,evening,rarely,,,,,"romantic, lovely",,,,,,,,,"pink, coral",,,,,ISTJ,,,self_satisfaction,,,,,100k_to_200k
955,Yes,30s,F,morning,daily,,"minimal, simple",,"classic, suit","romantic, lovely",,,"modern, chic",,white,,,blue,,,,,,ESTJ,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
956,Yes,20s,F,morning,weekly,casual,,,,,,,,,white,,,,"pink, coral",,,,,ISTJ,,mood_boost,self_satisfaction,,,,,50k_to_100k
957,Yes,30s,F,morning,daily,,,,"classic, suit","romantic, lovely",,,,,white,black,"beige, brown",,,,,purple,,INTJ,good_impression,mood_boost,self_satisfaction,,formal_occasion,,unique_style,above_200k
958,Yes,30s,F,morning,daily,,,,,,,,,freestyle,white,black,"beige, brown",blue,,,,,,ENFP,,,self_satisfaction,date_or_social,formal_occasion,,,100k_to_200k
959,Yes,30s,F,morning,daily,casual,,,,,,,,,white,black,,,"pink, coral",,,,,ENTJ,,mood_boost,self_satisfaction,,,,,above_200k
960,Yes,30s,M,morning,daily,casual,,,"classic, suit",,,,,,white,black,"beige, brown",,,,,,,INFP,good_impression,,self_satisfaction,,,,,above_200k
961,Yes,30s,M,morning,daily,casual,,,"classic, suit",,,,,,,,"beige, brown",,,,,,,ISTJ,,mood_boost,self_satisfaction,,,,,100k_to_200k
962,Yes,20s,M,morning,daily,casual,,,,,,,,,,black,"beige, brown",blue,,,,,,ESTJ,good_impression,mood_boost,self_satisfaction,date_or_social,formal_occasion,,unique_style,50k_to_100k
963,Yes,30s,F,anytime,daily,casual,,,,"romantic, lovely",,,,,white,black,"beige, brown",,"pink, coral",,,,,ISTJ,,mood_boost,self_satisfaction,date_or_social,,,,above_200k
964,Yes,20s,F,morning,daily,casual,,street,,,vintage,,,,white,black,,,,,,,,ENFP,,mood_boost,self_satisfaction,,,,,100k_to_200k
965,Yes,30s,M,morning,weekly,,,street,,,,,,freestyle,,black,,,,,,,,INFP,,,self_satisfaction,,,,,50k_to_100k
966,Yes,30s,F,morning,daily,casual,,,"classic, suit",,,,,,white,black,"beige, brown",,,,,,,ISFP,good_impression,,self_satisfaction,,,,unique_style,above_200k
967,Yes,30s,F,morning,weekly,casual,,,,,,,"modern, chic",,,black,,blue,,,,,,ENFJ,good_impression,,,,formal_occasion,,,below_50k
968,Yes,20s,F,morning,weekly,casual,,,,"romantic, lovely",vintage,,"modern, chic",,white,,,blue,"pink, coral",,,,,ENTP,,mood_boost,self_satisfaction,,,,,100k_to_200k
970,Yes,20s,F,morning,daily,,"minimal, simple",,"classic, suit",,,,,,,black,,,,,,,,ENTJ,,mood_boost,self_satisfaction,,,,,50k_to_100k
971,Yes,30s,M,evening,rarely,casual,,,,,,,,,,black,,blue,,,,,,ESFJ,,,,date_or_social,,,,below_50k
972,Yes,30s,M,morning,daily,casual,,,,,vintage,,,freestyle,white,black,,blue,,,,,,ESTP,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
973,Yes,20s,F,morning,weekly,casual,"minimal, simple",,"classic, suit","romantic, lovely",,,,,white,black,"beige, brown",blue,,red,"green, mint",,"yellow, orange",ENTP,good_impression,mood_boost,self_satisfaction,date_or_social,,special_event,,50k_to_100k
974,Yes,30s,F,morning,daily,casual,,,,"romantic, lovely",,,,,white,black,,blue,,,,,,ESTJ,good_impression,,self_satisfaction,,,,unique_style,100k_to_200k
975,Yes,30s,F,morning,rarely,,,,,,,,,freestyle,,,"beige, brown",,,,"green, mint",,,ENTP,,mood_boost,self_satisfaction,date_or_social,,,,above_200k
976,Yes,30s,F,anytime,weekly,casual,"minimal, simple",,,,,,"modern, chic",freestyle,white,black,"beige, brown",,"pink, coral",,,,"yellow, orange",ISTJ,good_impression,mood_boost,self_satisfaction,,,,unique_style,below_50k
977,Yes,30s,F,morning,daily,casual,"minimal, simple",,,,,,,,white,black,"beige, brown",,"pink, coral",,,,,ISFJ,,,self_satisfaction,,,,,100k_to_200k
978,Yes,20s,F,morning,rarely,casual,"minimal, simple",,,,,,,,,,,,"pink, coral",,,,,ISFP,,mood_boost,,,,,,50k_to_100k
979,Yes,30s,M,morning,rarely,,,,"classic, suit",,,,,,,black,,,,,,,,ENTP,good_impression,,,,,,,100k_to_200k
980,Yes,30s,F,morning,weekly,casual,,,,,,,,,white,black,,,,,"green, mint",,,ENFP,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
981,Yes,30s,M,morning,daily,casual,,,,,,,,,,black,,,,,,,,INTP,,,self_satisfaction,,,,,100k_to_200k
982,Yes,20s,F,anytime,daily,casual,"minimal, simple",street,,,,,,freestyle,white,,"beige, brown",blue,,,,,,INFJ,good_impression,mood_boost,self_satisfaction,,,,unique_style,above_200k
983,Yes,30s,M,morning,daily,casual,"minimal, simple",,"classic, suit",,,,,,white,black,,,,,,,,INTJ,good_impression,mood_boost,self_satisfaction,,,,,above_200k
984,Yes,20s,M,morning,rarely,casual,"minimal, simple",,"classic, suit",,,,"modern, chic",,white,black,"beige, brown",blue,,,,,,ISFP,good_impression,mood_boost,self_satisfaction,date_or_social,,special_event,,100k_to_200k
985,Yes,30s,M,morning,weekly,,"minimal, simple",,,,,,,,white,black,"beige, brown",,,,,,,ESFJ,,,,,formal_occasion,,,below_50k
986,Yes,30s,F,morning,weekly,casual,"minimal, simple",,,,,,,,white,black,,,,,"green, mint",,,ISTJ,,mood_boost,,date_or_social,formal_occasion,,,50k_to_100k
987,Yes,30s,M,morning,daily,casual,"minimal, simple",,,,,,"modern, chic",,white,black,,,,,,,,ENFP,good_impression,,,date_or_social,formal_occasion,,,100k_to_200k
988,Yes,30s,F,morning,daily,casual,,,,,,,,,white,black,"beige, brown",,,,,,,ISFJ,,,self_satisfaction,,,,,50k_to_100k
989,Yes,20s,M,morning,rarely,,,,"classic, suit",,,,,,,black,,blue,,,,,,ENFP,,mood_boost,,,,,,100k_to_200k
990,Yes,20s,M,morning,weekly,,,,"classic, suit",,,,,,,black,,,"pink, coral",,,purple,,INFJ,good_impression,mood_boost,,,,,,50k_to_100k
991,Yes,20s,F,morning,weekly,casual,"minimal, simple",,,,,,,,,,,blue,,,"green, mint",,,ISTP,,mood_boost,self_satisfaction,,,,,100k_to_200k
