user_id,age_group,gender,mbti,purpose,fashionstyle,prefercolor
891,30s,M,ISTJ,good_impression,"minimal, simple","white, black"
892,30s,F,ISFJ,mood_boost,"casual, minimal, simple","beige, brown"
893,40s,F,INFP,"mood_boost, self_satisfaction","modern, chic","white, blue, green, mint"
894,50s,M,NONE,"good_impression, date_or_social",street,"pink, coral"
895,40s,F,NONE,"mood_boost, unique_style","minimal, simple, modern, chic","black, beige, brown"
896,30s,M,ISFJ,"good_impression, mood_boost","classic, suit","beige, brown"
897,50s,M,ESTJ,good_impression,"classic, suit","white, beige, brown"
898,40s,M,ENTJ,"good_impression, mood_boost, formal_occasion, special_event",casual,"white, black"
899,10s,F,ISFP,"mood_boost, self_satisfaction","casual, freestyle","white, black"
900,20s,F,ISFP,good_impression,"minimal, simple","white, blue"
901,40s,M,ISTJ,"good_impression, self_satisfaction",casual,"white, black"
902,30s,F,INFP,mood_boost,casual,blue
903,40s,F,ISTJ,self_satisfaction,"casual, freestyle","white, pink, coral, purple"
904,20s,F,ISFP,"good_impression, mood_boost, special_event","casual, modern, chic, freestyle",black
905,20s,F,NONE,"mood_boost, self_satisfaction","casual, minimal, simple","white, black"
906,50s,M,NONE,"mood_boost, special_event","minimal, simple",black
907,20s,F,ISTJ,self_satisfaction,"casual, minimal, simple",black
908,40s,M,INTJ,formal_occasion,freestyle,"white, black, beige, brown, pink, coral"
909,50s,F,ISFP,self_satisfaction,casual,"black, yellow, orange"
910,50s,M,NONE,mood_boost,casual,"beige, brown"
911,10s,M,ESTP,date_or_social,"casual, minimal, simple","beige, brown"
912,20s,F,INTJ,"good_impression, mood_boost","casual, minimal, simple, freestyle","white, black, beige, brown"
913,20s,F,INFP,"good_impression, mood_boost, special_event",casual,"white, black"
914,40s,M,ENFJ,mood_boost,"casual, minimal, simple","white, green, mint"
915,50s,F,NONE,"mood_boost, self_satisfaction",casual,"black, beige, brown"
916,10s,F,iNFP,special_event,vintage,"white, black, beige, brown, blue, red"
917,50s,F,NONE,self_satisfaction,"casual, minimal, simple","yellow, orange"
918,20s,,INFP,"good_impression, self_satisfaction",casual,"black, beige, brown"
919,30s,M,ISFP,good_impression,"casual, classic, suit","black, beige, brown, blue"
920,20s,F,ENTJ,"good_impression, mood_boost","minimal, simple",white
921,40s,M,NONE,special_event,"minimal, simple, classic, suit, sports","beige, brown, yellow, orange"
922,20s,F,INFP,good_impression,casual,white
923,30s,F,ISFP,mood_boost,"minimal, simple",white
924,20s,F,INFP,mood_boost,casual,"green, mint"
925,30s,F,ISTJ,mood_boost,"casual, minimal, simple","black, beige, brown, blue"
926,30s,F,INFP,formal_occasion,"casual, minimal, simple, romantic, lovely, vintage, freestyle","pink, coral, purple, yellow, orange"
927,30s,F,ISFP,mood_boost,"minimal, simple, romantic, lovely","beige, brown, pink, coral"
928,40s,F,ISTJ,mood_boost,"casual, romantic, lovely","white, black, beige, brown"
929,30s,M,ENFP,"good_impression, unique_style",casual,"green, mint"
930,30s,F,ESTJ,formal_occasion,casual,"white, black, beige, brown"
931,10s,M,INFP,"good_impression, self_satisfaction","casual, freestyle","white, black, blue, pink, coral, green, mint, purple, yellow, orange"
932,50s,M,ISTP,"mood_boost, self_satisfaction",freestyle,"white, black"
933,30s,F,INFP,"mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple","white, black, beige, brown, green, mint"
934,20s,,ISFP,"mood_boost, self_satisfaction","casual, classic, suit","white, blue"
935,30s,M,ENFJ,"mood_boost, special_event",casual,white
936,30s,F,ISTJ,"good_impression, unique_style","casual, minimal, simple","white, black, beige, brown"
937,20s,F,INFJ,mood_boost,"minimal, simple",white
938,40s,F,NONE,"mood_boost, self_satisfaction","casual, sports","black, blue"
939,30s,F,ISFP,date_or_social,"minimal, simple",white
940,20s,F,INFP,"mood_boost, self_satisfaction",freestyle,"pink, coral, green, mint"
941,50s,F,NONE,"mood_boost, self_satisfaction","minimal, simple",purple
942,10s,M,ENFP,"good_impression, unique_style","minimal, simple, street","white, beige, brown, green, mint"
943,50s,M,NONE,"good_impression, self_satisfaction","casual, freestyle","white, black"
944,40s,F,ISTP,"mood_boost, self_satisfaction, formal_occasion","minimal, simple, modern, chic","white, black"
945,30s,M,NONE,mood_boost,"minimal, simple","beige, brown"
946,20s,F,INFP,self_satisfaction,"romantic, lovely","white, black, pink, coral"
947,20s,M,INTP,"good_impression, date_or_social, special_event","minimal, simple, sports","black, beige, brown"
948,30s,F,ISFJ,self_satisfaction,freestyle,"white, black, beige, brown, pink, coral"
949,30s,F,NONE,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","romantic, lovely, sports, modern, chic","white, beige, brown, blue, pink, coral, green, mint, purple, yellow, orange"
950,40s,M,INFP,mood_boost,casual,"black, beige, brown"
951,40s,F,ISTJ,"good_impression, date_or_social","casual, romantic, lovely","pink, coral"
952,50s,M,NONE,good_impression,casual,"white, beige, brown"
953,40s,F,INFP,"good_impression, date_or_social",casual,"white, black"
954,50s,M,NONE,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","casual, minimal, simple, street","beige, brown, blue"
955,20s,F,ENTJ,"mood_boost, self_satisfaction","casual, minimal, simple, classic, suit, vintage, sports, modern, chic, freestyle","white, black, beige, brown, pink, coral, green, mint, purple, yellow, orange"
956,30s,M,ISFJ,good_impression,casual,black
957,30s,F,ISFP,self_satisfaction,"casual, freestyle","white, pink, coral"
958,20s,F,INTP,"good_impression, mood_boost, date_or_social, special_event","casual, sports, modern, chic, freestyle","white, black, blue, pink, coral"
959,30s,F,ESTP,"self_satisfaction, date_or_social",freestyle,"black, blue, pink, coral, red"
960,40s,M,INFP,good_impression,"minimal, simple",red
961,20s,F,INFP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple",black
962,30s,F,ISTJ,"self_satisfaction, date_or_social","casual, classic, suit, sports","black, beige, brown"
963,10s,F,ISTP,formal_occasion,"casual, minimal, simple","white, blue, green, mint, yellow, orange"
964,40s,F,INTP,"mood_boost, self_satisfaction","minimal, simple, street, modern, chic","white, beige, brown, pink, coral"
965,30s,F,ESTJ,"good_impression, self_satisfaction","minimal, simple","white, black, beige, brown"
966,50s,M,INFP,"good_impression, date_or_social, special_event",casual,"black, beige, brown"
967,30s,M,INFP,"good_impression, date_or_social","casual, classic, suit",black
968,30s,F,NONE,self_satisfaction,casual,black
969,30s,F,INFJ,good_impression,freestyle,"black, beige, brown, pink, coral, green, mint"
970,20s,F,ESTJ,"good_impression, mood_boost, date_or_social","romantic, lovely, freestyle","white, black, pink, coral"
971,40s,M,ESTP,"good_impression, date_or_social","casual, minimal, simple","white, beige, brown"
972,30s,F,NONE,"date_or_social, special_event","casual, romantic, lovely","pink, coral, yellow, orange"
973,30s,F,ESFJ,self_satisfaction,"minimal, simple, freestyle","white, black, beige, brown"
974,40s,M,NONE,self_satisfaction,freestyle,"white, beige, brown"
975,40s,M,INFJ,mood_boost,"street, classic, suit, romantic, lovely","beige, brown, pink, coral, red, green, mint"
976,10s,F,INTJ,"good_impression, mood_boost, self_satisfaction","classic, suit, sports","white, black, beige, brown, blue"
977,40s,M,ENFJ,self_satisfaction,"casual, classic, suit","white, beige, brown"
978,30s,F,ENTP,self_satisfaction,"casual, minimal, simple, vintage, sports, freestyle","white, black, beige, brown"
979,30s,M,ENFJ,formal_occasion,"classic, suit",blue
980,20s,F,ISFP,"self_satisfaction, unique_style","minimal, simple","green, mint, purple, yellow, orange"
981,10s,F,ISTP,"good_impression, self_satisfaction, date_or_social","casual, vintage","black, blue"
982,30s,F,ENTP,mood_boost,casual,black
983,30s,F,ISTP,unique_style,"romantic, lovely",white
984,50s,M,ESTJ,"good_impression, formal_occasion, unique_style","romantic, lovely, modern, chic","beige, brown"
985,50s,M,INTJ,mood_boost,casual,"beige, brown, blue"
986,30s,M,ENFP,self_satisfaction,"casual, modern, chic","white, black, blue, red"
987,20s,F,ENFJ,"mood_boost, date_or_social","romantic, lovely","pink, coral"
988,40s,M,INTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, freestyle","white, black, blue, green, mint"
989,40s,M,ENFP,"good_impression, date_or_social",casual,"black, purple"
990,40s,F,NONE,good_impression,"minimal, simple","black, beige, brown, blue"
991,20s,F,ISTP,"good_impression, mood_boost, date_or_social",street,"black, green, mint, purple"
992,30s,F,INFP,"good_impression, self_satisfaction","vintage, freestyle","white, black, beige, brown, green, mint"
993,40s,M,ENFP,good_impression,"romantic, lovely",white
994,30s,F,ISFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","minimal, simple","white, black, beige, brown, blue, pink, coral, red"
995,20s,F,ENFP,"good_impression, special_event, unique_style","street, romantic, lovely, freestyle","white, black, pink, coral"
996,20s,M,INFJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, sports, freestyle",black
997,20s,M,INFJ,"good_impression, mood_boost","minimal, simple","white, black, blue"
998,40s,M,ENTP,"good_impression, mood_boost, self_satisfaction",casual,"black, green, mint"
999,30s,F,NONE,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, modern, chic","white, black, beige, brown, blue, pink, coral, red"
1000,30s,F,ISTJ,mood_boost,"casual, minimal, simple",black
1001,50s,F,INFP,"mood_boost, self_satisfaction","casual, vintage, freestyle","white, pink, coral, purple"
1002,40s,M,NONE,good_impression,casual,black
1003,30s,M,ENTJ,"good_impression, self_satisfaction, formal_occasion","classic, suit","white, black"
1004,30s,F,ISFP,formal_occasion,freestyle,black
1005,30s,M,INFP,good_impression,casual,"white, black"
1006,40s,M,ISTJ,"date_or_social, formal_occasion",casual,"white, black"
1007,30s,F,ISTJ,"good_impression, mood_boost","minimal, simple",black
1008,50s,M,ENFJ,date_or_social,casual,"white, black"
1009,30s,M,ISTJ,"date_or_social, special_event","casual, minimal, simple, classic, suit","white, black, beige, brown"
1010,40s,M,INTJ,self_satisfaction,"street, sports","blue, pink, coral"
1011,50s,M,ISTJ,good_impression,casual,blue
1012,40s,M,ISTJ,good_impression,casual,"white, black"
1013,40s,F,ENFP,"good_impression, mood_boost","classic, suit","white, beige, brown"
1014,40s,M,ISTP,self_satisfaction,"street, vintage","beige, brown, blue"
1015,20s,M,INTJ,good_impression,street,"white, black"
1016,40s,M,ESFJ,"good_impression, mood_boost, self_satisfaction","minimal, simple, classic, suit, freestyle","white, black, beige, brown"
1017,30s,F,ESTP,"mood_boost, self_satisfaction, date_or_social","casual, classic, suit, romantic, lovely","pink, coral, purple"
1018,40s,M,ISTJ,"good_impression, formal_occasion","casual, classic, suit","white, black, yellow, orange"
1019,30s,F,ESTP,mood_boost,"minimal, simple, romantic, lovely","white, black"
1020,40s,M,ENTP,good_impression,casual,black
1021,40s,M,ENTJ,special_event,casual,"white, black, beige, brown"
1022,30s,M,ENFP,"good_impression, formal_occasion",casual,"white, black"
1023,40s,M,ISFP,"good_impression, self_satisfaction, formal_occasion","casual, street","white, black, beige, brown"
1024,40s,M,ESTJ,"good_impression, mood_boost","casual, minimal, simple, classic, suit","white, black, beige, brown"
1025,30s,F,ISTJ,mood_boost,"minimal, simple","white, black"
1026,40s,M,ESTJ,"good_impression, mood_boost","casual, sports",black
1027,40s,M,ESTJ,"good_impression, mood_boost, formal_occasion",casual,"white, black, blue"
1028,20s,F,ISTJ,good_impression,"minimal, simple","white, black, beige, brown"
1029,50s,M,ESFJ,formal_occasion,"classic, suit","black, beige, brown"
1030,40s,M,ISTJ,good_impression,casual,"white, black"
1031,30s,M,ENTP,good_impression,"casual, minimal, simple, street, classic, suit, romantic, lovely, vintage, sports, modern, chic",black
1032,40s,M,ENFJ,"good_impression, formal_occasion, special_event","street, classic, suit, vintage, sports","black, blue, red, purple"
1033,40s,M,ISFJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, classic, suit, modern, chic","white, black, beige, brown"
1034,40s,M,INTP,good_impression,casual,"white, pink, coral"
1035,40s,M,ISTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","minimal, simple, freestyle","white, black, beige, brown, blue"
1036,30s,F,ENTJ,"good_impression, mood_boost, self_satisfaction","minimal, simple, freestyle","black, beige, brown"
1037,30s,F,ESFJ,self_satisfaction,"classic, suit, freestyle","white, beige, brown, blue"
1038,30s,F,ESFJ,"mood_boost, self_satisfaction","casual, classic, suit","white, beige, brown"
1039,30s,F,INTJ,"good_impression, mood_boost","casual, minimal, simple","white, black"
1040,30s,M,ESTJ,mood_boost,casual,"black, beige, brown, blue"
1041,40s,M,INFJ,"good_impression, mood_boost, self_satisfaction, formal_occasion, unique_style","casual, classic, suit","white, black, blue, pink, coral"
1042,30s,M,INTJ,"mood_boost, special_event","casual, modern, chic","white, black, beige, brown"
1043,30s,F,ESFJ,"good_impression, mood_boost","casual, classic, suit","black, beige, brown"
1044,30s,M,INFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, unique_style","casual, freestyle","black, beige, brown"
1045,50s,M,ENFP,"mood_boost, self_satisfaction, special_event","street, vintage","blue, red, green, mint, yellow, orange"
1046,30s,F,INFJ,"good_impression, date_or_social, special_event","minimal, simple, classic, suit","white, black, beige, brown, red"
1047,30s,F,ISTP,"mood_boost, formal_occasion","casual, minimal, simple, street, vintage, sports, modern, chic, freestyle","white, beige, brown"
1048,50s,M,ENFP,"good_impression, formal_occasion","casual, classic, suit","white, black, beige, brown"
1049,50s,M,INTJ,self_satisfaction,"casual, classic, suit","white, black"
1050,30s,M,ISTJ,"good_impression, self_satisfaction, special_event","casual, classic, suit","black, beige, brown"
1051,50s,F,INFP,"good_impression, mood_boost",casual,"black, purple"
1052,40s,M,INTJ,good_impression,casual,black
1053,30s,M,ENTP,"good_impression, mood_boost","casual, classic, suit","white, black, beige, brown"
1054,30s,M,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, classic, suit","white, black, beige, brown"
1055,40s,M,NONE,good_impression,"classic, suit","beige, brown"
1056,50s,M,ISTJ,"good_impression, self_satisfaction",casual,"blue, yellow, orange"
1057,40s,M,ESFJ,mood_boost,"classic, suit",white
1058,30s,F,ISFJ,mood_boost,"casual, minimal, simple","beige, brown, blue, green, mint, yellow, orange"
1059,40s,M,ESTJ,self_satisfaction,"modern, chic","white, pink, coral"
1060,30s,F,ESTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, freestyle","white, black, pink, coral, yellow, orange"
1061,30s,M,ENTJ,"good_impression, date_or_social","classic, suit","white, black"
